,Time,Angle,X,Y,Z,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,User_Id,Activity
0,2.8695423728813565,162.38228813559326,-2.5709322033898285,-1.43677966101695,9.255254237288126,-0.19110169491525372,0.456779661016949,-0.07389830508474585,-25.810847457627144,-2.2428813559322034,46.61677966101691,1.0,Sitting
1,7.493096296296296,163.604222222222,-2.511481481481481,-1.0879259259259262,9.353407407407408,-0.07029629629629627,-0.07666666666666666,0.020222222222222225,-26.028444444444474,0.31562962962962965,47.5697777777778,1.0,Sitting
2,12.485080882352944,163.73676470588282,-2.503970588235293,-1.0646323529411765,9.351544117647059,0.24110294117647046,0.03529411764705882,0.07294117647058822,-25.876691176470615,0.566985294117647,47.4747794117647,1.0,Sitting
3,17.45998529411765,161.41823529411747,-2.9291911764705874,-1.0090441176470581,9.247058823529413,0.09382352941176456,0.9238235294117648,0.33367647058823524,-28.525661764705916,0.6189705882352942,46.09933823529412,1.0,Sitting
4,22.46836567164179,160.75305970149262,-3.0849253731343285,-0.8398507462686569,9.215223880597023,0.2745522388059699,-0.21149253731343295,0.16395522388059705,-29.361044776119424,1.6173880597014916,45.61962686567168,1.0,Sitting
5,27.505884057971013,161.7487681159422,-2.9484057971014517,-0.6140579710144928,9.261014492753622,0.5197826086956522,0.1929710144927537,-0.013623188405797133,-28.501739130434782,2.999420289855072,46.27891304347828,1.0,Sitting
6,32.48554477611941,160.47679104477623,-3.1488059701492523,-0.7031343283582094,9.169402985074628,-0.7357462686567162,0.13223880597014925,0.38455223880597,-29.49850746268658,2.1806716417910446,46.41820895522389,1.0,Sitting
7,37.510896296296316,160.91659259259285,-3.005481481481481,-0.977851851851852,9.222148148148143,1.1102222222222222,-0.29703703703703704,-0.029777777777777847,-28.997703703703724,0.6842962962962962,46.942740740740746,1.0,Sitting
8,42.51796268656716,161.43641791044772,-3.010298507462686,-0.6731343283582089,9.226194029850744,-0.8250746268656717,0.6724626865671641,-0.291492537313433,-29.091641791044793,1.4393283582089549,47.73082089552239,1.0,Sitting
9,47.51307299270073,158.84854014598545,-3.1960583941605845,-1.5023357664233576,9.12591240875913,-0.29270072992700713,-0.7725547445255475,-0.060875912408759225,-30.164744525547462,-4.569635036496349,47.23051094890513,1.0,Sitting
10,52.511347826086954,159.82195652173922,-3.1371739130434757,-1.4678260869565218,9.2372463768116,0.08333333333333341,-0.4493478260869562,0.22789855072463772,-29.62340579710145,-4.525942028985503,48.72318840579711,1.0,Sitting
11,57.4781897810219,160.54620437956225,-3.0567153284671535,-1.0794160583941612,9.196715328467157,0.34613138686131356,-0.01751824817518247,0.34306569343065696,-26.531605839416063,-1.0146715328467153,47.0256204379562,1.0,Sitting
12,62.49668939393939,162.017575757576,-2.8631818181818187,-0.8897727272727274,9.26886363636363,0.2250000000000001,-0.22977272727272746,0.03651515151515147,-16.573484848484856,2.7712121212121206,42.4007575757576,1.0,Sitting
13,67.48874999999997,162.08316176470584,-2.8411029411764708,-0.9730147058823533,9.271102941176462,0.2733823529411763,-0.10227941176470587,0.1041911764705882,-16.614926470588255,2.2543382352941173,42.418014705882364,1.0,Sitting
14,72.4954592592592,162.95999999999947,-2.731259259259262,-0.8369629629629628,9.303111111111097,-0.0023703703703703825,0.011703703703703707,0.07311111111111111,-16.012592592592604,2.199851851851851,42.796666666666674,1.0,Sitting
15,77.5156617647059,162.77397058823513,-2.745661764705883,-0.9618382352941177,9.29661764705881,-0.13397058823529417,0.07919117647058822,0.1558823529411765,-15.904558823529412,1.567205882352941,42.78022058823532,1.0,Sitting
16,82.51282222222221,162.5727407407407,-2.751925925925928,-1.0192592592592595,9.291777777777764,0.1408148148148148,0.010074074074074077,0.027999999999999994,-15.968962962962959,1.084444444444444,42.92659259259257,1.0,Sitting
17,87.50969852941168,162.84544117647044,-2.7399264705882365,-0.8836029411764708,9.29985294117646,0.27794117647058825,0.028455882352941175,0.16124999999999995,-15.869852941176479,1.910882352941176,42.809044117647105,1.0,Sitting
18,92.51579259259259,162.95999999999947,-2.730666666666667,-0.8561481481481484,9.304148148148137,-0.012444444444444452,0.022296296296296293,0.08259259259259256,-15.784518518518537,1.978962962962962,42.782814814814856,1.0,Sitting
19,97.51436496350364,162.95306569343012,-2.7237956204379574,-0.9075912408759121,9.301532846715313,0.09270072992700731,0.027810218978102198,0.08642335766423354,-15.63080291970805,1.6180291970802914,42.893941605839416,1.0,Sitting
20,102.51007352941174,162.98316176470544,-2.713455882352943,-0.8979411764705878,9.303676470588224,0.00845588235294115,0.04213235294117646,0.08985294117647064,-15.532647058823533,1.7966911764705877,42.714485294117644,1.0,Sitting
21,107.49375,162.95999999999947,-2.7144117647058814,-0.9212500000000003,9.30463235294116,-0.023161764705882344,0.013602941176470588,0.03330882352941175,-15.381691176470596,1.5686764705882343,42.63750000000004,1.0,Sitting
22,112.52350364963505,162.95999999999947,-2.713284671532846,-0.9456934306569348,9.304233576642318,0.0701459854014598,-0.008467153284671534,0.021824817518248166,-15.335182481751842,1.6870802919708026,42.557007299270104,1.0,Sitting
23,117.48779411764701,162.97867647058763,-2.7119117647058815,-0.9364705882352939,9.306176470588223,0.05948529411764706,-0.047426470588235306,0.07874999999999999,-15.51044117647059,2.397720588235293,42.53191176470588,1.0,Sitting
24,122.49794117647055,162.9250735294115,-2.692205882352942,-0.8979411764705888,9.309779411764694,-0.09272058823529412,-0.02602941176470587,-0.0413235294117647,-16.185882352941196,5.522720588235289,41.78205882352945,1.0,Sitting
